,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
605,Johnny & June,Heidi Newfield,6FmgSnILynpsvDmWTE9uPW,2008-08-05,0.592,0.515,-6.486,0.0299,0.458,0.116,0.269,141.949,-12.977703102799094
606,Drink In My Hand,Eric Church,1cktZnxiONH0hR6Q3DKy8h,2011-01-01,0.626,0.913,-4.452,0.0318,0.00635,0.293,0.946,113.044,-14.045739107717498
607,"Fooled Around and Fell in Love (feat. Maren Morris, Elle King, Ashley McBryde, Tenille Townes & Caylee Hammack)",Miranda Lambert,3P9mtsqs0J79yGVmVuAs4B,2019-09-13,0.585,0.797,-4.892,0.0344,0.0131,0.242,0.706,112.425,-14.611756215749775
608,Mama's Broken Heart,Miranda Lambert,2mXsZsJBThTaJXbNcg5QD4,2011-11-01,0.768,0.809,-4.204,0.0616,0.278,0.139,0.748,111.989,-15.113440479922271
609,My Little Girl,Tim McGraw,3dNhdwu8RcaVdrDZ1cAtzx,2016-10-21,0.457,0.636,-3.41,0.0262,0.351,0.111,0.238,144.686,-15.935131721955909
610,Fastest Girl in Town,Miranda Lambert,6sXK2Fq7Ibi3SN6qYyQgIG,2011-11-01,0.541,0.911,-3.6,0.0631,0.0205,0.275,0.563,145.057,-16.275538586394397
611,Travelin' Soldier,The Chicks,0AkZjWYCMJ8wWiNex7LmkY,2002-08-27,0.569,0.365,-7.047,0.0265,0.691,0.17,0.508,145.859,-16.90704339722223
612,Landslide,The Chicks,5hviCr3lgg6LY6noG6DPKs,2002-08-27,0.571,0.438,-7.007,0.0279,0.534,0.187,0.444,145.948,-16.991280697326605
613,Aw Naw,Chris Young,53Dj5PCDhb22qWqmre3YQs,2013-09-16,0.652,0.859,-3.746,0.0358,0.0639,0.0777,0.491,109.971,-17.173736790489716
614,That's My Kind Of Night,Luke Bryan,5HGibWoxnkYSkl6mHmAlOE,2013-01-01,0.661,0.751,-2.909,0.0481,0.0571,0.105,0.875,109.995,-17.282127280762417
615,Homewrecker,Gretchen Wilson,1r5sw5ZdWTQYyXbva03U4g,2004-05-11,0.502,0.68,-5.707,0.0322,0.0415,0.362,0.381,148.608,-19.638757831807553
616,Georgia Peaches,Lauren Alaina,13L4vz1KKlcLUOhaoWKN2G,2011-01-01,0.593,0.886,-2.428,0.0298,0.0372,0.402,0.738,107.495,-19.82787037697318
617,Billy's Got His Beer Goggles On - Remastered Version,Neal McCoy,0v6nJ15ROHRtYWcpLvJCZE,2008-05-30,0.715,0.775,-6.613,0.0433,0.354,0.144,0.803,106.013,-20.973240196884944
618,Fancy - Dave Audé Remix,Reba McEntire,2ZuPfysUMPtXSGhFZ7W4Xt,2020-09-11,0.696,0.716,-6.908,0.0552,0.00487,0.369,0.46,104.973,-22.022890383092648
619,Where the Country Girls At (feat. Luke Bryan & Pitbull),Trace Adkins,0JyWUiuuPeiTfdQiAyikVo,2021-08-27,0.566,0.925,-4.689,0.118,0.112,0.185,0.706,152.017,-23.087213275511868
620,Neon Moon,Brooks & Dunn,3EUl8M6SzxZl03NPkB8mUd,2009-09-08,0.698,0.632,-6.508,0.0247,0.554,0.118,0.458,102.408,-24.574478401132623
621,Better Dig Two,The Band Perry,3z0a8G407NbxfjTRffvQiP,2013-01-01,0.64,0.669,-5.17,0.0519,0.413,0.0779,0.646,155.844,-26.883427326998348
622,DONE.,The Band Perry,7t3yEWJXS4ZZE64JyJDJIg,2013-01-01,0.65,0.89,-2.995,0.0366,0.322,0.0543,0.757,100.053,-27.107086378883167
623,Ladies In The '90s,Lauren Alaina,4Whem9s6OoP7yFT60m2tU9,2018-10-05,0.644,0.882,-3.146,0.0643,0.0414,0.34,0.55,99.861,-27.282865891030212
624,Undo It,Carrie Underwood,1Fo2N5iXRi37maMboaig7O,2009,0.476,0.84,-2.259,0.058,0.11,0.046,0.648,156.254,-27.545610184054627
625,Got My Name Changed Back,Pistol Annies,2WPE0Z7u5PafvN2aWk5pFl,2018-11-02,0.639,0.871,-5.774,0.044,0.0189,0.0439,0.812,99.075,-27.911243096933703
626,Can't Fight The Moonlight,LeAnn Rimes,2AogRMqARWyUP7VQ3gmSoY,2001-01-30,0.628,0.834,-6.341,0.0497,0.403,0.051,0.626,97.865,-29.11543768053191
627,Last Name,Carrie Underwood,44xWtabQzBHKXxD0UVLSNQ,2007-10-23,0.395,0.869,-3.154,0.109,0.194,0.0874,0.688,159.833,-30.997941272838098
628,The Right Kind Of Wrong,Various Artists,6bUdDs96w6E1ZhjlkEhDny,2000-08-01,0.678,0.781,-6.283,0.0347,0.232,0.0762,0.824,95.03,-31.9512824896088
629,Suds in the Bucket,Sara Evans,6NhpIdjYoufuNNlBsgOztc,2003-08-17,0.511,0.903,-3.163,0.0397,0.052,0.304,0.898,161.992,-33.14987060575775
630,Leave the Pieces,The Wreckers,1VnQfAPIHwFImjfO9gnyUt,2006,0.514,0.679,-6.117,0.0273,0.0255,0.0594,0.496,164.109,-35.132203843247645
631,Cowboy Take Me Away,The Chicks,3rXCZRMiMZp0feGcYXpwYX,1999-08-27,0.467,0.622,-7.255,0.031,0.365,0.0982,0.455,164.418,-35.4558873805041
632,Memory I Don't Mess With,Lee Brice,7BQE1P0NUalHSvFtrxasx9,2020-10-16,0.617,0.704,-7.61,0.0258,0.171,0.0924,0.57,91.541,-35.46742068778648
633,What Was I Thinkin',Dierks Bentley,0r8iDf65NHgFgZOGLwj5r8,2003-01-01,0.551,0.825,-6.24,0.044,0.152,0.0999,0.933,164.857,-35.88163483971398
634,19 Somethin' - Greatest Hits Version,Mark Wills,0ElpjZyX8YBiXuYcDC1Ci9,2002-01-01,0.58,0.816,-5.165,0.0726,0.132,0.0776,0.814,89.938,-37.05610446564384
635,Redneck Yacht Club,Craig Morgan,4etE2X6t7GmyiuYLIdI8H5,2005-03-08,0.49,0.817,-5.405,0.0355,0.455,0.0885,0.808,168.115,-39.14478448416432
636,The Night The Lights Went Out In Georgia,Reba McEntire,2MiXC2LfpsoeUP5RvMGEQ3,1991-01-01,0.428,0.51,-11.695,0.103,0.52,0.105,0.393,169.967,-41.35229539682588
637,Who I Am,Jessica Andrews,0rK4HCKzv2r1IXqKX3DKpq,2000-02-27,0.463,0.674,-5.422,0.0319,0.0115,0.123,0.259,84.039,-42.948497086134815
638,Mississippi Girl,Faith Hill,79YeQbd1p7MsuT7wHQLRYY,2005-08-02,0.499,0.765,-4.148,0.0521,0.113,0.0509,0.665,83.916,-43.109982320558686
639,Mr. Mom,Lonestar,0jSIovJtKxEXH6vI4oRx7I,2004-05-13,0.505,0.842,-3.316,0.0475,0.0576,0.111,0.671,172.136,-43.25064299860519
640,I Feel A Sin Comin' On,Pistol Annies,2UJCeZzKOzrH6utaz7NoFr,2013-05-07,0.383,0.381,-9.126,0.0545,0.554,0.0728,0.39,82.169,-44.90721106198895
641,Merry Go Round,the JaneDear girls,14LuEa2uiEQurauqldLHZB,2009,0.583,0.874,-3.613,0.0314,0.084,0.135,0.935,179.939,-51.025563620012825
642,Ol' Red,Blake Shelton,5wane5dFpp8xgriui6y0c7,2001-07-31,0.664,0.556,-7.713,0.0365,0.146,0.113,0.494,75.049,-51.95331364919477
643,Bathroom Floor,Maddie & Tae,1u3xwZY12GZTa51mfvMauA,2020-04-10,0.519,0.879,-4.297,0.049,0.0943,0.694,0.822,184.071,-55.12773568584434
644,Redneck Woman,Gretchen Wilson,26bL4gSULWDgdIMX0pRFrG,2004-05-11,0.499,0.825,-5.146,0.177,0.13,0.306,0.753,185.069,-56.10087461396712
645,Grandpa (Tell Me 'Bout The Good Old Days),The Judds,0ogTZlmFqg5xyFCMpRAEb4,1985-10-30,0.56,0.239,-16.732,0.0347,0.473,0.0565,0.601,201.672,-73.44884492482072
646,Intertwined,CHASE WRIGHT,6fp5VnTQX4esPpou7YmcYh,2021-11-05,0.485,0.655,-5.665,0.0353,0.178,0.164,0.377,131.957,-3.0178031497321394
647,Like the Water,Patrick Droney,4lFQ0rkxAzN9lGBZkBnIaM,2021-09-17,0.579,0.634,-5.497,0.038,0.444,0.225,0.234,134.811,-5.872283891109466
648,Starting Over,Niykee Heaton,15jMztFtJ1mFFJ11SZvHHZ,2018-10-05,0.751,0.394,-6.56,0.0519,0.39,0.121,0.12,135.896,-6.945628000982933
649,Fall In Love,Bailey Zimmerman,5gVCfYmQRPy1QJifP8f5gg,2022-02-11,0.524,0.643,-6.055,0.0297,0.451,0.221,0.397,135.962,-6.9859130467343755
650,Damn It Feels Good To Be Me,Andy Grammer,3LymIBUSWRoxxm7W5UQlXl,2021-09-08,0.706,0.777,-5.09,0.0384,0.0663,0.462,0.782,120.031,-7.038388732824668
651,Finally,Niykee Heaton,5juWzlH9xmBi9iye5qKmR8,2021-10-16,0.617,0.136,-10.816,0.0357,0.665,0.114,0.171,121.428,-7.066281664434962
652,Crazy One More Time - Revisited,Kip Moore,0jy7nb2V8Twnk6aGz3hqCE,2022-01-21,0.672,0.762,-7.408,0.0429,0.0286,0.0873,0.254,118.936,-8.142110905037258
653,Love Don't,Ryan Griffin,0RYFpi4VhFeGGArrw5CL6I,2021-10-08,0.592,0.714,-5.307,0.0312,0.0592,0.235,0.502,138.039,-9.102441599930335
654,Levels,Marc E. Bassy,2TwPwabliEHR4QByOrc2Hi,2022-01-28,0.648,0.497,-7.16,0.0426,0.242,0.362,0.434,140.042,-11.109057089633355
655,Never Say Never (with Lainey Wilson),Cole Swindell,03kCiUPjdAV9ur9ugm8PQT,2021-11-18,0.472,0.937,-4.028,0.0567,0.00717,0.11,0.454,140.073,-11.290737003284416
656,To a T - Stripped,Ryan Hurd,6di48z6eF5dBYVpB0tZV5i,2019-05-24,0.599,0.325,-6.793,0.0297,0.823,0.133,0.319,114.053,-12.95261439623411
657,Step by Step,Brandon Davis,2xGeXhQYN1HcmOEix4xFQi,2021-01-26,0.514,0.572,-5.65,0.0267,0.405,0.111,0.41,142.129,-13.160329222514685
658,Party Mode,Dustin Lynch,7ivOkXLuP1182ZtzA54Vbw,2022-02-11,0.619,0.916,-2.752,0.0468,0.0483,0.246,0.785,114.019,-13.379062262192258
659,Always Gonna Love You,Florida Georgia Line,5wTt43UbS3HmDvzAJ7Yax3,2021-02-12,0.543,0.723,-4.892,0.0499,0.165,0.11,0.428,143.028,-14.1049347608655
660,You're a Fucking Bitch Hope You Know That Shit,Atlus,06q3sUgkq2k7uhdsi1fczX,2021-06-18,0.79,0.66,-5.677,0.248,0.399,0.104,0.652,143.904,-14.936617598474138
661,Strange,Miranda Lambert,7hI55ccDQBFpkNXYByCdUk,2022-03-10,0.723,0.633,-6.982,0.0332,0.0551,0.0665,0.498,112.022,-14.982739360009601
662,How Do We Go,Alexandra Kay,3ojKXnza6KIPy2VqvF0ttr,2021-06-30,0.543,0.536,-5.713,0.0297,0.266,0.111,0.319,144.026,-15.055845919477534
663,Rock And Roll Cowboy,Jason Aldean,367AfX5nOmZZXtJKAnudRE,2022-03-04,0.481,0.854,-5.178,0.0358,0.0102,0.161,0.63,144.068,-15.125247112525162
664,Simple Things,Teddy Swims,3qTnncgYlMT0k0Z0prgUgD,2021-10-01,0.612,0.469,-8.031,0.0369,0.318,0.244,0.174,144.751,-15.88167656158599
665,Tequila Does - Remix,Miranda Lambert,5OAR2NIvwDJ5QAmrJYgGv5,2021-07-02,0.709,0.7,-6.253,0.0349,0.0306,0.0918,0.573,109.985,-16.99858763208933
666,Stop Coming Over,Chris Lane,0aU4TRPwmyeIp9Au0mfdJi,2021-12-10,0.64,0.815,-5.812,0.0249,0.0707,0.0996,0.828,109.966,-17.022386869391063
667,From Austin,Zach Bryan,3X0V4uEujns3TlpoDa2TvP,2022-02-25,0.5,0.485,-7.94,0.0422,0.633,0.107,0.379,109.755,-17.31360399648307
668,Whiskey Me Away,Jason Aldean,1G5NKD2xkn1MihI4GR8UKS,2022-03-04,0.483,0.763,-5.632,0.04,0.198,0.112,0.48,147.957,-18.986673844839693
669,Love Talking,Eli Young Band,5kFLWyiAXjYrecLHnR7bTk,2022-01-07,0.557,0.821,-4.989,0.0339,0.0177,0.296,0.471,107.964,-19.053809495205662
670,Praise The Lord (feat. Thomas Rhett),BRELAND,4ELynSlkV4OHcBCFenFJ7U,2022-03-07,0.826,0.603,-7.659,0.0737,0.0474,0.0831,0.681,107.494,-19.545028488663615
671,Morning,Marc E. Bassy,54Yappwod1fELR5zb2gDBn,2016-08-05,0.462,0.438,-8.227,0.0953,0.563,0.181,0.342,107.364,-19.72096472054327
672,Beautiful Crazy,Luke Combs,2rxQMGVafnNaRaXlRMWPde,2018-06-01,0.551,0.402,-7.431,0.0262,0.676,0.0928,0.382,103.313,-23.701944518600172
673,Memorize You,Laine Hardy,3vlbUyU2McaLF5Fa6hXcr3,2021-09-17,0.589,0.702,-4.408,0.0285,0.104,0.0731,0.77,155.999,-27.077544270822575
674,Ocean,Lady A,5G6Nf4Ytk3dzxnhfP2AhKR,2019-11-15,0.58,0.36,-7.93,0.0303,0.841,0.129,0.302,99.194,-27.84516164194614
675,23,Sam Hunt,4PuAqZlL1tkidkuxfDlLbF,2021-09-09,0.641,0.78,-5.138,0.0852,0.0206,0.143,0.693,98.004,-28.995322967089372
676,Bed on Fire - Stripped,Teddy Swims,09h6XBxiuCHbrQaYRP6VG3,2021-05-14,0.474,0.285,-9.217,0.103,0.763,0.106,0.223,158.394,-29.574659463025974
677,Church Boots,Thomas Rhett,2h14w0TRS50r9MMExfQdpu,2022-01-14,0.64,0.76,-5.144,0.0333,0.00316,0.0795,0.791,94.991,-32.00701285584017
678,Damn Addiction (Country Rebel Sessions),Justin Holmes,3iMYNKKn3H1hc3fuqML6DH,2022-02-04,0.585,0.22,-13.091,0.0366,0.815,0.0851,0.348,160.888,-32.63715786225108
679,Death Row,Thomas Rhett,6SfrCSnhSoiJPzCJafw9m0,2022-03-04,0.318,0.58,-7.635,0.0291,0.00928,0.104,0.182,93.473,-33.5418194556743
680,Good Beer,Seaforth,55M9eKCXJFCpid6WBVyEct,2022-01-07,0.702,0.778,-4.25,0.0287,0.302,0.126,0.879,91.014,-36.01640921523856
681,Delorean,Walker Hayes,4K6KyAOSkhGKgLO0SalQET,2022-01-21,0.635,0.616,-6.484,0.0317,0.0835,0.195,0.716,90.001,-36.980862204405
682,Take Me Home (with Kane Brown),Restless Road,4pMRIhO6qGmtEIBurzIutp,2020-02-27,0.397,0.508,-7.305,0.0384,0.443,0.135,0.323,89.862,-37.13504541468385
683,Single Again,Trey Lewis,4RseBiWZwIUAz2Szw4tfrX,2022-01-14,0.49,0.804,-4.002,0.0314,0.00322,0.103,0.458,166.199,-37.28353124332181
684,Buy Dirt - Alternate Version,Jordan Davis,6dYs20Vw8S9pzf8gR7BN0c,2022-01-21,0.677,0.61,-6.777,0.0388,0.788,0.147,0.589,88.92,-38.06608371464944
685,Amazing - Strings Version,Teddy Swims,4SMNGYvfWjebzsHXl5CyRE,2022-02-11,0.256,0.289,-6.588,0.0344,0.925,0.106,0.279,87.942,-39.046031277518615
686,Wanted,Hunter Hayes,0p1BcEcYVO3uk4KDf3gzkY,2011,0.421,0.476,-7.692,0.0298,0.268,0.0816,0.3,169.784,-40.83464451743317
687,Nervous,Maren Morris,3AMUgKRaujIuutpMw4K7Zn,2022-03-11,0.414,0.69,-6.917,0.0355,0.00459,0.0761,0.186,171.981,-43.012052726987164
688,Made For You,Jake Owen,7vF3xkCMvZjAe2nTWY0uQZ,2019-03-29,0.581,0.441,-6.829,0.0268,0.77,0.111,0.337,82.125,-44.86121628347855
689,You Didn’t - Acoustic,Brett Young,27cNKdragPxvklYZNT8QIs,2021-09-03,0.65,0.303,-8.459,0.0311,0.858,0.158,0.472,79.452,-47.584854157957494
690,Another,Adam Doleac,16ayXVtAftZYobyrNsZUQv,2020-09-25,0.595,0.58,-6.482,0.0465,0.36,0.0992,0.329,74.99,-51.99027098015256
691,I Am Yours,Andy Grammer,6Pg2d0AVVP63OPF6COHll6,2019-07-26,0.465,0.204,-9.747,0.0318,0.865,0.0957,0.257,73.636,-53.46565118375067
692,Glad You Exist - Acoustic,Dan + Shay,52RNWUgJBF3LOqt3iw1s77,2021-04-15,0.538,0.386,-6.963,0.0309,0.797,0.119,0.653,184.022,-55.05121597369673
693,If I Didn't Love You,Jason Aldean,1WQ40xJSvgDmD9K7ckJwux,2021-11-12,0.456,0.679,-4.802,0.0324,0.176,0.103,0.483,184.075,-55.113184235792595
694,Wasted On You,Morgan Wallen,3cBsEDNhFI9E82vPj3kvi3,2021-01-08,0.505,0.657,-5.24,0.0318,0.373,0.126,0.252,196.0,-67.02811961608234
695,Thinking 'Bout You (feat. Lauren Alaina),Dustin Lynch,6NebrV4ZigAoXIRbe11hxh,2020-01-17,0.394,0.747,-4.446,0.0627,0.13,0.0747,0.776,203.918,-74.95960568460056
696,Tennessee Whiskey,Chris Stapleton,3fqwjXwUGN6vbzIwvyFMhx,2015-05-04,0.392,0.37,-10.888,0.0298,0.205,0.0821,0.512,48.718,-78.40239059656831
697,The Call,Matt Kennon,1BCfGFKWF7ZK9xqeKkoPad,2011-04-28,0.572,0.724,-5.976,0.0323,0.0942,0.239,0.444,128.055,0.6138157305091826
698,Dirt Road Anthem (Remix) [feat. Ludacris],Jason Aldean,4s3Z1svzMAu8OwmhWLUWHw,2011-06-09,0.696,0.776,-4.641,0.0409,0.186,0.25,0.701,127.07,-0.8044040650588757
699,Dirt Road Anthem (feat. Brantley Gilbert),Colt Ford,5ewr9QysrDiVbplvOjSM4q,2008,0.79,0.684,-6.444,0.0458,0.198,0.121,0.913,129.992,-1.0921894751676327
700,Beautiful Drug,Zac Brown Band,3tA0K5valodHMjA9bCsFtj,2015-04-28,0.617,0.847,-5.447,0.0777,0.0369,0.123,0.363,125.943,-1.2045888618969234
701,Hard To Forget,Sam Hunt,10xuH52YSXHWFwCaF1fsDd,2020-04-03,0.689,0.689,-5.517,0.045,0.23,0.57,0.664,130.069,-1.241169690138129
702,Lions,Chase Rice,53YSdgIHF0g735yDHvx8IL,2017-11-17,0.47,0.824,-5.078,0.0385,0.0052,0.0993,0.304,129.941,-1.29399090669397
703,Barefoot and Buckwild,Lauren Alaina,4oZwZQdVFXRia8bTayd9FR,2013-01-01,0.698,0.838,-3.703,0.0442,0.0259,0.206,0.849,130.009,-2.2332794033307195
704,Good Girl,Carrie Underwood,20DfkHC5grnKNJCzZQB6KC,2012-05-01,0.617,0.839,-2.849,0.0655,0.0286,0.19,0.741,128.91,-2.4710091313619027
705,The Fighter,Keith Urban,5OUSPcqhYTOzpbXzoEvKim,2016-05-06,0.681,0.845,-5.147,0.0525,0.0304,0.197,0.761,132.023,-3.198032395062742
706,Caught Up In The Country (Sam Feldt Remix),Rodney Atkins,6MYshGKhcheOSGquz6NKbC,2019-02-08,0.614,0.897,-3.918,0.0762,0.0621,0.178,0.453,124.029,-3.5626429511853157
707,"Country Boy (feat. Charlie Daniels, Chris Young, & George Jones)",Aaron Lewis,5TzoqLAFczwhUMrjNlWITI,2011-11-01,0.595,0.667,-6.442,0.034,0.296,0.109,0.275,121.943,-5.049580239983711
708,Dirt,Florida Georgia Line,5CXnIPD6rTjszYYQm6fY2P,2014-10-14,0.547,0.878,-4.224,0.0451,0.0638,0.106,0.592,121.973,-5.3232718817081714
709,Drivin’ Around Song (feat. Jason Aldean),Colt Ford,5BzDjeCZYxDd35rYSWY0yk,2012-08-07,0.613,0.709,-7.408,0.0387,0.0819,0.11,0.523,134.972,-6.111024106976223
710,Nothin' To Lose,Josh Gracin,7oiCqfE8Wjk8wf0pFTgL2H,2004-01-01,0.607,0.876,-4.117,0.0382,0.371,0.519,0.886,121.043,-6.252289923879188
711,Break Up In A Small Town,Sam Hunt,7aftSOGSOpSoIlVAQVBb71,2014-10-27,0.579,0.776,-5.365,0.173,0.0749,0.239,0.434,136.044,-7.1137876136853855
712,Drink to That All Night (Remix) (feat. Pitbull),Jerrod Niemann,7CwboxAi6CvMcWrDfbxttR,2014-05-19,0.683,0.906,-4.117,0.0373,0.00315,0.109,0.54,119.973,-7.277164855643624
713,Blown Away,Carrie Underwood,0vFMQi8ZnOM2y8cuReZTZ2,2012-05-01,0.531,0.843,-2.569,0.0429,0.0909,0.0283,0.392,136.991,-8.710096848126852
714,Watching You,Rodney Atkins,5OusUgzHz6Ulb3GZT7WUo5,2006-07-18,0.625,0.848,-4.008,0.0314,0.105,0.23,0.716,137.993,-9.251118620911328
715,Drink to That All Night,Jerrod Niemann,3M31S6f0z8S3nkFh3eS06W,2014-03-21,0.639,0.846,-6.184,0.0439,0.0325,0.116,0.475,115.965,-11.021481465693032
716,Singles You Up - Ryan Riback Remix,Jordan Davis,3clfDJ1mvmbSTg9jw40wan,2018-08-30,0.644,0.817,-6.118,0.0421,0.00363,0.193,0.656,115.94,-11.047274486036216
717,I Love My Country,Florida Georgia Line,0clSHsrHl2irBkObcLEZqS,2021-02-12,0.525,0.94,-3.546,0.065,0.0283,0.236,0.636,140.093,-11.40255943424571
718,Flatliner (feat. Dierks Bentley),Cole Swindell,0WyFpxYlBCgH1gMXd26OOr,2016-05-06,0.555,0.896,-3.295,0.0388,0.00434,0.145,0.578,114.995,-12.30416493454591
719,Stay,Florida Georgia Line,3grPZ1iQg2tEdh0ZCh3HTt,2012-01-01,0.494,0.936,-2.989,0.0418,0.0744,0.148,0.582,141.939,-13.322497280851518
720,Sippin’ On Fire,Florida Georgia Line,0H9Q7Vzu8nYRDBZYKbtU8d,2014-10-14,0.476,0.92,-3.223,0.0329,0.00485,0.355,0.694,142.952,-14.26808659516644
721,Drunk On You,Luke Bryan,3b7CDTKB0SRTmQ6ytYi5vZ,2011-08-09,0.558,0.872,-4.401,0.0449,0.178,0.173,0.472,143.971,-15.091989088673913
722,I Don't Want This Night To End,Luke Bryan,0cV4xwUA4ue2deqq4CZFko,2011-08-09,0.616,0.728,-4.02,0.0278,0.0275,0.228,0.375,111.934,-15.19232805991777
723,Close Your Eyes,Parmalee,3Bdqlr7jQLNhITAgcBGQBG,2013-12-10,0.551,0.863,-3.506,0.0322,0.0158,0.0843,0.817,143.952,-15.200504013455838
724,Crash My Party,Luke Bryan,6GBUsjHfZuweYf5lQEz6mP,2013-01-01,0.526,0.816,-4.009,0.0421,0.0285,0.22,0.414,144.032,-15.202271512044124
725,Rolling Stoned,Upchurch,28B02YJaBMp2byqoM9H92n,2016-12-09,0.738,0.514,-11.831,0.0767,0.188,0.3,0.201,143.932,-15.938061689284233
726,She's with Me,High Valley,2p2cCrOaNrIOLk5ArtlHy6,2016-11-18,0.599,0.931,-3.662,0.0517,0.0285,0.102,0.788,111.012,-16.15787938790802
727,Love You Like That,Canaan Smith,2QVzUws1l5mzZ4v46tGHrC,2015-06-23,0.559,0.766,-5.056,0.0295,0.0107,0.194,0.723,145.26,-16.321955214986605
728,Angel Eyes,Love and Theft,63w0QA1wiV7QhF9jeiHETF,2012-07-24,0.656,0.696,-5.917,0.0261,0.0134,0.0753,0.966,108.015,-18.973750744915154
729,Swing,Trace Adkins,3xtvbmRrXAb5m5ng0KPMSk,2006-01-01,0.584,0.857,-5.103,0.033,0.00416,0.276,0.742,108.027,-18.985972369779677
730,Used to Love You Sober,Kane Brown,6V3wTb4VVDWRw3YEDgc6Py,2016-03-25,0.525,0.674,-6.053,0.0282,0.0405,0.339,0.431,147.978,-19.003630548977952
731,If I Could Do It Again,Corey Smith,33m6cNCpgX3oKb8xBH7iyk,2011-06-21,0.707,0.892,-5.19,0.0405,0.183,0.216,0.828,107.999,-19.008888538097242
732,Love Me Like You Mean It,Kelsea Ballerini,0knbW9EwgSLfNFMWys1mQm,2015-05-18,0.645,0.84,-5.894,0.0518,0.0452,0.327,0.805,151.94,-22.968301463391178
733,Neon Light,Blake Shelton,289hx4t6fH2BBe8p6cnXo1,2014-09-30,0.666,0.78,-5.847,0.048,0.0189,0.0635,0.923,154.056,-25.085340196938176
734,Ball Cap,Glen Templeton,3Zvvq2ArwY9Uj4lwQbfMAN,2013-09-24,0.598,0.916,-3.298,0.0438,0.0576,0.124,0.835,102.028,-25.113402941018627
735,Southbound,Carrie Underwood,7qXPZxXn6Xmv1sjh03skiW,2018-09-14,0.614,0.884,-4.019,0.0402,0.00122,0.077,0.721,100.531,-26.535729557039133
736,Compass,Lady A,2ubncjpv82GY5uES29L5ik,2013-01-01,0.56,0.77,-4.694,0.0256,0.096,0.108,0.521,100.013,-27.00602129721389
737,Fix,Chris Lane,6gXuwld0PRtinePSXV2Vn1,2016-07-12,0.532,0.883,-2.743,0.0352,0.0951,0.304,0.7,99.995,-27.195023828682988
738,Body Like A Back Road,Sam Hunt,7mldq42yDuxiUNn08nvzHO,2017-02-01,0.732,0.458,-7.225,0.0311,0.447,0.136,0.661,98.938,-28.061853386355146
739,Small Town Throwdown,Brantley Gilbert,0rX4YStqUt1k1VEBe1U4HJ,2015-01-01,0.555,0.863,-3.867,0.0379,0.0246,0.0563,0.699,98.006,-29.063919188954724
740,Day Drunk,Morgan Evans,7nGuT0EfqQ1TXcADEKwB6Q,2018-10-12,0.647,0.754,-5.446,0.0378,0.015,0.0684,0.755,97.005,-29.98545398602378
741,Miss Me More,Kelsea Ballerini,5NfJGBAL9mgFPRQxKJmiX2,2018-10-26,0.643,0.72,-7.146,0.0527,0.014,0.0834,0.491,96.028,-30.968502650421417
742,Pirate Flag,Kenny Chesney,1RfPA6mxhOvc5dVK9MHReF,2013-04-30,0.559,0.795,-6.255,0.052,0.0787,0.102,0.553,160.039,-31.062273845128246
743,Reload,Colt Ford,1BjQ4UMtFEevraJaLt0Ode,2017-05-05,0.631,0.805,-5.37,0.127,0.132,0.167,0.633,160.079,-31.11180990040888
744,Girl In A Country Song,Maddie & Tae,1GRiBe0kNCNYpjwCHIyynI,2015-06-02,0.59,0.908,-3.789,0.084,0.285,0.36,0.874,160.028,-31.14062224786572
745,Whatever She's Got,David Nail,4PJXT82AZtlDW4Q71b43oz,2014-01-01,0.527,0.723,-6.134,0.0411,0.217,0.037,0.888,160.465,-31.48882346515491
746,Black Sheep - 8Track,Walker Hayes,3oDFMzAbD6swzMXe9r05G4,2019-12-06,0.84,0.501,-7.738,0.0611,0.0577,0.119,0.859,95.005,-32.016342833360575
747,I Don't Dance,Lee Brice,5aj0xPGiEUN3aI2oOYu14S,2014-09-09,0.587,0.559,-7.742,0.0321,0.399,0.0992,0.19,92.036,-34.97945395597326
748,Slow Me Down,Sara Evans,6Zf4AMWgnUDobtAixiIqnZ,2014-03-10,0.597,0.602,-4.99,0.0292,0.214,0.313,0.262,91.999,-35.00071163518856
749,Lose It,Kane Brown,7epGknfpAlH1u33S71Ur1o,2019-11-01,0.545,0.854,-4.968,0.0289,0.00244,0.249,0.436,91.967,-35.034432305832155
750,Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],Miranda Lambert,6s9m5J92By7jii22Q2XtY2,2014-06-02,0.68,0.888,-5.308,0.055,0.0527,0.0575,0.484,90.076,-36.91509672241388
751,Die A Happy Man,Thomas Rhett,5kNe7PE09d6Kvw5pAsx23n,2015-01-01,0.595,0.389,-9.245,0.0349,0.418,0.116,0.4,166.052,-37.199153891545805
752,Dibs,Kelsea Ballerini,6FWrlXo99QRmPtOeUSWDjv,2015-05-18,0.638,0.733,-4.7,0.052,0.231,0.103,0.651,87.999,-39.00715839671695
753,Homegrown Honey,Darius Rucker,15WoYaFanAymIZuebfxvOt,2015-03-31,0.657,0.911,-5.072,0.0496,0.122,0.0479,0.871,87.978,-39.019047945572126
754,Bitches,Mitchell Tenpenny,6gDLL171KDoV7VAdAvzHUq,2018-12-14,0.64,0.7,-4.912,0.0297,0.0843,0.222,0.737,168.012,-39.054549644578444
