,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
610,Oblivion,Royal Blood,3Ye5icBka8ODjcaEQakPvZ,2021-04-30,0.642,0.823,-3.68,0.0612,0.000281,0.216,0.826,112.005,-27.882118189399772
611,Stand And Deliver,Goodbye June,0RYrKhP4igKyKEAsVY9lQw,2022-02-18,0.735,0.818,-5.258,0.0421,0.00237,0.0432,0.573,112.017,-27.897124781689072
612,Cannonball,The Breeders,1KdwPeY1WRWQGHCmRJTveb,1993-08-30,0.502,0.758,-9.76,0.0407,0.00915,0.284,0.729,112.499,-27.975744603851794
613,The God That Failed,IDLES,3VAVaP1cAbmlP1Eu7pFgCw,2021-08-26,0.329,0.871,-6.571,0.058,1.65e-05,0.204,0.374,111.433,-28.566026867161995
614,Hey Like A Child,Kurt Vile,2EOdsTAy3R4se2HAc67AX5,2022-03-04,0.64,0.607,-7.906,0.0242,0.295,0.108,0.699,111.433,-28.719585678730617
615,Good Night On Earth,Eels,01RpocJjRiGW2NN6t99Vt3,2022-01-28,0.496,0.716,-8.967,0.0451,0.0821,0.198,0.747,170.247,-28.795672424380424
616,Shakin' Off The Rust,The Blue Stones,0Aergaee1PD3zbWcjxcUJl,2019-10-11,0.585,0.8,-6.094,0.035,0.0017,0.0981,0.368,110.971,-28.98844894729775
617,No One Knows,Queens of the Stone Age,6NvRxjfYkkT2SpirAlmsjH,2002,0.507,0.588,-4.881,0.0641,0.0359,0.373,0.637,170.889,-29.025555786460234
618,Damaged Goods,IDLES,5PRU610vVE9hHvPqfH3qcX,2021-05-28,0.472,0.793,-6.131,0.0552,5.63e-05,0.818,0.595,171.03,-29.235485215100933
619,How You Like Me Now,The Heavy,7D180Q77XAEP7atBLmMTgK,2009-10-05,0.647,0.71,-4.692,0.029,0.000973,0.0777,0.268,110.059,-29.833073905330508
620,Devil In Me,22-20s,2DnOFuJwSSZc1bxUqsLCMr,2004-09-20,0.439,0.932,-6.127,0.106,0.00167,0.264,0.342,109.72,-30.238256341075402
621,"Young Lady, You're Scaring Me",Ron Gallo,6PtIXICwmoxCgLjw2zApDs,2017-02-03,0.371,0.921,-5.533,0.0784,0.0113,0.43,0.508,109.675,-30.248506608810715
622,Blue Drift,White Lies,1BSbDqg7gPXhBiyv63Jf6Y,2022-02-18,0.51,0.828,-4.569,0.0475,0.000188,0.0893,0.297,107.983,-31.90480663833953
623,The Beachland Ballroom,IDLES,6numDs6jtM3BAVO2NRrwXC,2021-11-12,0.201,0.637,-5.275,0.0404,0.000744,0.13,0.388,174.347,-32.49406147790707
624,Hells Bells,Red Fang,3wjwYYfKR3gOh7jomRCwJa,2021-11-26,0.369,0.9,-6.343,0.0603,9.9e-05,0.312,0.216,107.104,-32.86344986557569
625,MF From Hell,The Datsuns,3N6EcZHc12nFKJXfdJxTqN,2002-10-18,0.184,0.959,-4.182,0.108,0.00149,0.705,0.505,175.108,-33.232718189545636
626,Goodbye Mr. Blue,Father John Misty,6b97su2rHlDZm0aiyGQCaw,2022-03-09,0.502,0.469,-8.788,0.0284,0.733,0.125,0.473,104.913,-35.30354609069074
627,Love Love Love,My Morning Jacket,7uHLE0CpfsRl6Cil3965jn,2021-10-22,0.531,0.84,-5.737,0.115,0.0218,0.105,0.573,178.165,-36.32759530652239
628,The Dripping Tap,King Gizzard & The Lizard Wizard,3RJxtF4WDoxofuATWOI89r,2022-03-08,0.188,0.942,-4.706,0.191,0.000505,0.39,0.231,179.248,-37.37605846475705
629,Funny Girl,Father John Misty,2orOji9Xa4xhCWUtSAZrFT,2022-01-05,0.237,0.352,-8.864,0.0359,0.963,0.156,0.254,180.402,-38.84175614485902
630,Souljacker Part I,Eels,6q4ThAeQ0Kcq67BTBRb3mn,2001-09-19,0.602,0.752,-5.489,0.0618,0.0107,0.172,0.113,100.921,-38.99170415853685
631,Cock in My Pocket - 2022 Mix,The Stooges,5BqBjFhvO95wreXiy7bhIZ,2022-02-02,0.29,0.961,-7.8,0.0624,0.00289,0.299,0.851,181.067,-39.37397018545985
632,The Distance,CAKE,0xMEF2WiqKWTIG7Krjungw,1996-09-17,0.463,0.749,-8.118,0.0891,0.00796,0.0558,0.888,183.048,-41.376656912764304
633,Every 1's a Winner,Ty Segall,1bShWI36VQ686EHVo3uxS3,2018-01-26,0.617,0.766,-9.0,0.0452,0.0314,0.239,0.696,98.651,-41.53430237512665
634,The Girls Are Fighting - Edit,Bloc Party,7F1dxj9sEAHy4SsGIHARGq,2022-01-28,0.572,0.915,-5.811,0.0626,5.92e-05,0.125,0.483,98.264,-41.65891723804199
635,Wild,Spoon,05uhED0miR9OJYPalPi7tx,2022-02-11,0.647,0.701,-8.043,0.0375,0.0394,0.0765,0.813,97.003,-43.07313942470752
636,Little Monster,Royal Blood,3cuxZTcxBj7AL3bgSCIuWL,2014-08-25,0.454,0.882,-4.251,0.06,0.00122,0.138,0.497,95.999,-43.883821997046155
637,E-Pro,Beck,01MBhRpvFkbeRwAp7gcF2W,2005-01-01,0.624,0.959,-6.253,0.0769,0.00133,0.101,0.69,95.794,-44.14843332171265
638,Fell In Love With a Girl,The White Stripes,21Qsj3cMVCx2xF2EVVNbEu,2001-07-03,0.356,0.982,-1.574,0.112,0.713,0.941,0.299,95.754,-44.20151843062249
639,Q4,Father John Misty,6GN8fc9sxaltugkHyRYUTN,2022-02-09,0.557,0.728,-5.486,0.0233,0.0605,0.204,0.426,95.079,-44.82902448548063
640,Steal My Sunshine (feat. Cherry Glazerr),Portugal. The Man,3dVumZf1SZX1OzsNht9reC,2021-09-24,0.562,0.846,-5.552,0.0346,0.0584,0.187,0.454,95.015,-44.89506139359067
641,Like Exploding Stones,Kurt Vile,2JND4SkJHfRpLpN0woStlP,2022-02-15,0.473,0.665,-8.717,0.024,0.323,0.0947,0.892,95.076,-45.0586585070756
642,Hanging by a Thread,Des Rocs,5VI2qNOcabWt6RNJuApYHX,2021-09-24,0.562,0.7,-4.702,0.0281,0.0273,0.333,0.36,94.035,-45.85338024713781
643,MORBID FASCINATION,Blood Red Shoes,5elenjTbXGHOcxumCeiNBF,2022-01-14,0.53,0.848,-6.851,0.0665,0.123,0.114,0.253,93.994,-45.97812311721713
644,New Fang,Them Crooked Vultures,7uJLdyIAaYLGT0oLw7I6b3,2009-11-17,0.278,0.961,-3.845,0.0607,7.36e-06,0.0268,0.752,189.664,-47.78486881685911
645,Let Me Live / Let Me Die,Des Rocs,481idAnpIOHEjR4YPsbA0y,2018-11-02,0.51,0.759,-4.854,0.101,0.034,0.077,0.237,91.123,-48.767359452277134
646,Closer,Nine Inch Nails,2oDqmfa2g8W893LlwJG1qu,1994-03-08,0.547,0.714,-8.628,0.044,0.000242,0.122,0.541,89.996,-50.10165715703218
647,Sad But True,St. Vincent,4HP8PWR9iXY62ZB0oijpoK,2021-06-29,0.604,0.721,-8.79,0.0472,0.000644,0.271,0.449,89.958,-50.154469369588675
648,Everything You're Breathing For,The Parlor Mob,5LzHQ5aVYK828HIWcnralK,2008-04-11,0.557,0.815,-5.402,0.0328,0.000969,0.0932,0.445,88.929,-50.973360085385025
649,At Night In Dreams,White Denim,402inY9UFrPImLssOP0Wo8,2013-10-01,0.54,0.934,-5.907,0.0687,0.0583,0.215,0.665,88.425,-51.494353368135066
650,Crawling Kingsnake,The Black Keys,4Yk7nkmqitDCycO0Z0UsKe,2021-05-14,0.384,0.827,-5.727,0.035,0.0421,0.111,0.502,86.12,-53.79097423007716
651,Bubblegum Infinity,Psychedelic Porn Crumpets,5tJFhreXnGMbEzobeAnHTI,2022-02-02,0.164,0.877,-6.007,0.0927,0.000119,0.342,0.624,84.951,-54.97027081515044
652,Do Your Worst,Rival Sons,1ZDq0oRT40CkuADdE4Jvrq,2019-01-25,0.392,0.791,-2.785,0.0509,0.0113,0.326,0.413,83.868,-56.02550969943963
653,Crawling Kingsnake - Edit,The Black Keys,1JM1iGpu8HqprmrKi1ukuP,2021-05-14,0.395,0.824,-5.659,0.0317,0.0516,0.206,0.514,83.422,-56.48549096632436
654,Plastic Hamburgers,Fantastic Negrito,3lWwsRSWeSTXUBTJeuRPPg,2018-06-15,0.634,0.779,-6.607,0.0361,0.0255,0.342,0.562,82.003,-57.93973958223798
655,Find the Truth,The Sheepdogs,0JsUNJ9Ey27qGwZwpwPOvK,2022-02-25,0.475,0.797,-5.886,0.0679,0.00114,0.518,0.551,79.999,-59.91480391956838
656,"Heartbroken, In Disrepair",Dan Auerbach,38qu2X35K2g1HWfaksYQ4K,2009-02-10,0.6,0.9,-8.434,0.0456,0.00924,0.27,0.919,77.73,-62.313841124641016
657,Crawl!,IDLES,3wev7PYoYj9UZlMmlpda57,2021-11-12,0.467,0.882,-5.376,0.152,0.00208,0.564,0.277,76.986,-62.912805880346205
658,Crawl! - DGG Edit,IDLES,6glCt4ojB5itgQHQ9x9S9o,2022-02-08,0.5,0.776,-6.739,0.0715,0.000511,0.133,0.391,77.001,-62.941896418249215
659,No Rain - Super Duper Remix,Blind Melon,6Erl0v7CKVisZhVcdyITni,2022-02-11,0.429,0.677,-6.733,0.0339,0.141,0.0987,0.188,76.019,-63.92334108230959
660,Dragonfly,Shaman's Harvest,6zxuYksXOARe4llokrpi5k,2009,0.558,0.742,-4.531,0.0369,0.0019,0.0556,0.265,139.933,-0.14268261355964307
661,For the Glory,All Good Things,1kd5qplldnxu16qcZXS3Yk,2017-10-20,0.485,0.892,-3.586,0.0809,0.000443,0.1,0.576,142.046,-0.2405946413408402
662,Ghost,Badflower,7w09r53aPON8ZUvEAnPe94,2019-02-22,0.505,0.839,-4.966,0.0569,0.0111,0.211,0.326,139.961,-0.3798010237821239
663,I Don't Care Anymore (Acoustic),HELLYEAH,5ncrAJweQsGKQWOhf2isOK,2016-10-27,0.612,0.919,-4.923,0.0293,0.00528,0.13,0.772,140.019,-0.3820605128645236
664,Blood,In This Moment,7qzNc93sUMR3vHt5WADmOa,2012-08-14,0.534,0.95,-2.712,0.161,0.012,0.413,0.527,140.071,-0.5043622006194908
665,Adrenaline,Zero 9:36,5iaTwwgtEyJ7cy6lLTlGBb,2021-02-26,0.523,0.783,-5.35,0.0333,0.00114,0.151,0.283,140.039,-0.6486706127866169
666,My Name Is Human,Highly Suspect,1euszbbvkUzQzIhZUWFmXG,2016-11-18,0.515,0.698,-5.572,0.0279,5.71e-05,0.0827,0.194,139.96,-0.8940952210551447
667,Scars,I Prevail,6WaYiQUPel70HUaCZj5eND,2016-10-21,0.505,0.964,-3.673,0.0718,9.97e-05,0.113,0.571,138.021,-1.88353691473545
668,Heroin,Badflower,0leJYiYyZE6jjXCEVYUQAm,2019-02-22,0.503,0.709,-5.809,0.0431,0.204,0.0675,0.12,143.113,-1.9348661110276635
669,Get Up,All Good Things,01xkQzVpWPMK69QKETIIHC,2014-05-19,0.391,0.784,-4.187,0.0415,0.000449,0.154,0.115,143.963,-2.103502428715996
670,Venom,Icon For Hire,4TM8RzdmNGhGOTtSeUlEnF,2021-12-17,0.676,0.918,-4.635,0.0511,0.00679,0.182,0.818,144.078,-2.310559266736852
671,Roots,In This Moment,5wBaNy59nK8hJnx8AB2zRe,2017-07-21,0.428,0.959,-3.727,0.256,0.0319,0.0888,0.262,144.396,-2.530034697115479
672,Oh Lord,In This Moment,0W8oh1Zst7Y1GczYEDOIuS,2017-07-21,0.445,0.882,-4.979,0.109,0.0258,0.0824,0.573,144.28,-2.562105931960648
673,Black Wedding (feat. Rob Halford) - Edit,In This Moment,3ok7ZCCUKgjnB9HaqFde9Z,2018-05-11,0.518,0.97,-3.225,0.0717,0.00161,0.133,0.525,136.979,-2.9729745491561306
674,Black Wedding (feat. Rob Halford),In This Moment,3zUwwYcmob803s2Bkck8GY,2017-07-21,0.54,0.967,-4.174,0.162,0.00796,0.683,0.293,136.896,-3.025688989741334
675,Heroin - Rock Edit,Badflower,3UoQKmbbExxxltHJ5DBPAs,2017-05-12,0.36,0.593,-8.269,0.0449,0.00873,0.112,0.16,138.581,-3.915850492862708
676,This Is Gonna Hurt,Sixx:A.M.,1AnNNZspExK2PwVFbhw7G1,2011-05-03,0.557,0.979,-4.69,0.113,0.0008,0.0283,0.229,136.011,-3.9343767944143266
677,Where the Wind Blows,Blacktop Mojo,2UQWjFMCOWaENx8sf2n5SC,2017-03-10,0.512,0.902,-2.974,0.0475,5.54e-05,0.0648,0.664,146.984,-5.187785529990123
678,Sea Change,Thrice,7vNlyHGvF1UPwIGjQBoVFG,2017-05-05,0.681,0.496,-7.916,0.031,0.0567,0.126,0.272,134.953,-6.1528611662346995
679,Adrenalize,In This Moment,06WohfoFEUa5faNy8f9S5N,2012-08-14,0.465,0.96,-3.888,0.0792,0.00023,0.129,0.43,132.014,-7.868536200977806
680,One Too Many,New Medicine,18d8Hsvsr8FyG7KKNQmI2Y,2014-08-22,0.678,0.765,-4.307,0.0384,0.0185,0.308,0.568,131.993,-7.90277305811416
681,Uninvited,Red Sun Rising,735Ge0JqNmz6hKYEB1q7vZ,2017-03-31,0.518,0.636,-6.261,0.0306,0.155,0.101,0.253,131.949,-8.234698718984056
682,DIE FOR YOU,STARSET,4cExQhQ0i34yZcoDsHFMV6,2017-01-20,0.367,0.798,-6.407,0.048,0.00467,0.244,0.175,150.044,-8.49135369878752
683,Dirty,Sevendust,1DNRyoXyqj4b3sbtPjfGx3,2018-05-11,0.234,0.927,-5.869,0.433,1.2e-05,0.114,0.278,131.003,-9.074879665432528
684,Dirty Diana,Shaman's Harvest,2fKkgRY3RtqsTg2TB33qeW,2015-04-27,0.652,0.622,-5.586,0.0349,0.00145,0.0636,0.0477,130.0,-10.015107696709965
685,The Come Up,Shaman's Harvest,5vHGFBIZ4BMKRZRI6iFMpV,2017-07-28,0.6,0.951,-3.363,0.0673,0.00228,0.0509,0.721,127.993,-11.908281117618639
686,Automatic,Deadset Society,438Y2Pncieie15Trk9Bnkb,2017-07-12,0.565,0.873,-5.555,0.0354,0.000788,0.0438,0.423,128.07,-11.914293557297855
687,Lydia,Highly Suspect,7yoBjKO6cCnK3zV8gr1k4e,2015-07-17,0.417,0.706,-4.652,0.0945,0.00933,0.474,0.512,127.884,-12.022184117924839
688,Remedy,Seether,5ynxx6zC4dgzsMHLYQ04Dc,2005-01-01,0.55,0.952,-4.664,0.0924,0.000193,0.0614,0.391,127.804,-12.098715120692617
689,Stuck In Your Head,I Prevail,6T38YYdc9GkLO07TRI3li2,2016-10-21,0.48,0.955,-3.702,0.0395,0.000298,0.477,0.658,155.019,-13.145783318257182
690,Nobody Praying For Me,Seether,3bq8WiQrEXMwPAibYs7tpu,2014-01-01,0.541,0.916,-5.964,0.0612,0.00326,0.0967,0.627,156.015,-14.271078162341789
691,Untraveled Road,Thousand Foot Krutch,3WG3wFBe9NgkWB1mNGE6fJ,2014-08-26,0.593,0.85,-6.341,0.0411,0.000315,0.067,0.467,125.027,-15.036634201673497
692,Song #3,Stone Sour,5jsDxDkJ1PqyYUWhDMr86B,2017-06-30,0.481,0.945,-5.468,0.0813,0.00264,0.135,0.427,157.059,-15.24982464372583
693,Bad Romance,Halestorm,0n3sHHfdOq6Awix3JPe3xl,2011-03-22,0.545,0.927,-4.736,0.0706,0.0128,0.367,0.682,124.061,-15.84358655314406
694,Fix Me,10 Years,60OKW0mZiPFHVpHl3eHueg,2010-01-01,0.448,0.84,-3.939,0.0362,0.0012,0.0891,0.234,157.975,-16.094346072329227
695,Save Yourself,My Darkest Days,6FhB5ZyT4JsIJ0ozDlXCIp,2012-01-01,0.503,0.921,-5.907,0.106,0.00093,0.26,0.359,121.983,-18.000764561454588
696,Lifelines,I Prevail,0ofLz0b9mmXXvDgQp7XPRd,2016-10-21,0.503,0.94,-4.66,0.0475,0.00045,0.217,0.532,160.03,-18.162956195792756
697,The Thunder Rolls - Cover,All That Remains,1oMjdnSIwiQF0rnEUbCt2V,2017-04-28,0.334,0.896,-5.369,0.0509,0.000219,0.109,0.231,159.996,-18.16881076430941
698,Simple Man - Rock Version,Shinedown,6WXdlIUbsqFSS6T63eCBxx,2003-05-27,0.532,0.625,-4.95,0.0293,0.064,0.223,0.225,120.853,-19.056268731737262
699,Hear Me Now (feat. DIAMANTE),Bad Wolves,7vIdRrMklCkr8fwP6kvw3m,2018-05-11,0.338,0.806,-7.417,0.0767,0.00343,0.144,0.278,160.821,-19.240982282993546
700,Rx (Medicate),Theory of a Deadman,2UZtI2HUyLRzqBjodvcUmY,2017-10-27,0.639,0.71,-7.445,0.0275,0.0133,0.118,0.378,119.989,-20.18597913662205
701,Same Damn Life,Seether,5tkcQeBaeM1ZoNs2YUOmnz,2014-01-01,0.595,0.949,-4.327,0.0476,0.000325,0.306,0.772,117.97,-21.919282901826588
702,I Miss the Misery,Halestorm,3gmEzilP9BzF45wIMvA16l,2012-04-09,0.469,0.969,-2.219,0.0589,0.009,0.346,0.476,164.042,-22.22538051477111
703,Deal with the Devil,Pop Evil,6aoCWGknNkO1GmDMih37TQ,2013-05-14,0.609,0.979,-3.758,0.0489,0.000225,0.0697,0.498,115.98,-23.90351404202107
704,Wicked Game,Theory of a Deadman,4GC0N4BK3icnvWXakGMicu,2017-10-27,0.435,0.335,-9.011,0.0319,0.419,0.0988,0.196,115.31,-25.079010332802294
705,Stardust,Gemini Syndrome,3nLrhwZBGpn3Hv8yVEnuzw,2013-09-06,0.453,0.982,-3.477,0.0795,4.41e-05,0.358,0.424,114.5,-25.38637031922046
706,Ricochet,STARSET,1ocR8gUE4fBfNJZtBr0TFQ,2017-01-20,0.256,0.84,-6.916,0.0606,0.0016,0.0968,0.178,112.977,-27.064176001565674
707,I Get Off,Halestorm,0JKY13K1Io2aqXJb96UyzX,2009-02-25,0.456,0.891,-4.062,0.125,0.00682,0.0727,0.647,170.019,-28.13949465913441
708,I Am a Stone,Demon Hunter,4nhVsU2AMH8nXG1NXIkzO2,2013-06-01,0.546,0.418,-9.198,0.0267,0.388,0.139,0.269,112.109,-28.255353812467533
709,Take It All,Pop Evil,3Kx5jExpVW2thrwwa83Izf,2015-08-21,0.624,0.897,-5.778,0.0453,0.000909,0.0834,0.607,109.971,-29.966696385095965
710,Moth,HELLYEAH,0r3ur5jBMpjkcrqbVVvgs7,2014-06-10,0.241,0.923,-3.495,0.0529,0.000446,0.22,0.451,172.046,-30.168632727865614
711,Anti-Everything,DED,2JKNnH7OFhyPNLF90PoEDB,2017-07-21,0.678,0.967,-3.548,0.0873,0.00251,0.264,0.365,109.03,-30.85487385411634
712,I Will Not Bow,Breaking Benjamin,2yXyz4NLTZx9CLdXfLTp5E,2009-01-01,0.533,0.955,-3.708,0.0653,0.000165,0.38,0.55,107.984,-31.899580719015972
713,Diamond Eyes (Boom-Lay Boom-Lay Boom),Shinedown,1PLMK1ui86iHHG3FM1N7ue,2008-06-24,0.516,0.884,-3.706,0.0448,0.000254,0.0478,0.448,107.96,-31.92283549486514
714,Hurricane,Thrice,3I50P6a8P4c9SxIYSeZUhS,2016-05-27,0.281,0.814,-6.127,0.0464,0.000245,0.134,0.175,106.791,-33.161610623828985
715,Haunted,DIAMANTE,1yn1CphEmVt16RnmbDJ5xc,2018-06-15,0.529,0.829,-5.317,0.0313,4.95e-05,0.12,0.535,105.033,-34.87554252115997
716,Let Me Live My Life,Saint Asonia,0vDBNWI0uXf7dNkiiX2P5z,2015-07-31,0.413,0.966,-3.539,0.103,0.000434,0.16,0.527,177.056,-35.177287277003984
717,War of Change,Thousand Foot Krutch,1qUHD9oPIMFHKpR12NY2KC,2012-04-17,0.531,0.887,-4.417,0.0329,0.00261,0.0657,0.626,104.055,-35.830858802660174
718,Rise,Sixx:A.M.,7yniOnkRyjMmFXleGkG1ON,2016-04-29,0.323,0.979,-2.82,0.128,0.0016,0.349,0.294,178.126,-36.262169028880486
719,Hallelujah,Theory of a Deadman,4hTg9q0AnxtH4yZKeRcMin,2016-11-11,0.285,0.297,-9.259,0.0339,0.743,0.138,0.156,103.653,-36.6191978289198
720,Dangerous,Seether,0y1t3QzZAjfFd5IxQZCS1V,2020-08-28,0.599,0.901,-4.842,0.071,0.000766,0.0597,0.536,100.995,-38.897549858411814
721,The Otherside,Red Sun Rising,2HLaosNtdbGMZ1pmOBwFeS,2015-08-07,0.539,0.732,-6.14,0.0265,7.61e-05,0.109,0.265,100.036,-39.905228114833825
722,Bloodfeather,Highly Suspect,66Avcq6c51vcMGXLzHH5d7,2015-07-17,0.547,0.792,-5.645,0.035,0.000383,0.106,0.395,97.998,-41.917650554275035
723,Monster,STARSET,0criiQKIY1hyU0lRbVhZ8L,2017-01-20,0.386,0.86,-6.757,0.0543,0.00146,0.0643,0.261,97.576,-42.39734462952204
724,Destroy The Obvious,Evans Blue,5g0hXvfKYYZrEdnoCn1QQc,2012-04-17,0.447,0.941,-3.832,0.0492,0.00019,0.315,0.319,95.006,-44.87585136642289
725,Let 'em Burn,NOTHING MORE,4bPrKGqQKiBmf49XB4F4H5,2017-09-15,0.54,0.966,-3.884,0.0637,0.000122,0.391,0.521,94.986,-44.896401073829196
726,In the Air Tonight,In This Moment,6wl8vrSR56Tm7GSXjAVP91,2017-07-21,0.364,0.502,-9.748,0.0348,0.0094,0.103,0.196,94.762,-45.485709335420594
727,Novacaine,10 Years,7dXhFhkQIkuPLqdGSkSOX0,2018-10-05,0.444,0.866,-2.437,0.0465,0.000106,0.0366,0.74,188.035,-46.17928621854396
728,Still Hungry,Adelitas Way,1SNz3RnRIGly3kNBX9KiZm,2018-11-02,0.521,0.918,-5.915,0.0592,0.00449,0.0775,0.366,92.959,-46.96334204457192
729,How Did You Love - Piano Version,Shinedown,5QLUdCEJ1oJkFPiPg7sEdd,2017-01-13,0.64,0.493,-8.471,0.0269,0.699,0.0586,0.579,93.022,-47.081036433072086
730,Remember We Die,Gemini Syndrome,2iQoaliksvoEBhldqjYPgL,2016-08-19,0.497,0.978,-4.356,0.072,0.000367,0.389,0.69,92.022,-47.86289620624239
731,Footsteps,Pop Evil,7IEpEB1hnFW67S2FTi8eyw,2015-08-21,0.632,0.72,-8.4,0.0838,0.0143,0.0696,0.749,91.965,-48.12161846911842
732,Red Cold River,Breaking Benjamin,6ZfPmIbwzz6fopTNwAJTPs,2018-04-13,0.376,0.967,-3.277,0.166,0.000248,0.0575,0.226,91.582,-48.30457625148364
733,Bullet With a Name,Nonpoint,50OsF8Rbv8VQS0WAP0uB3i,2019-12-25,0.577,0.884,-3.548,0.0903,0.00024,0.287,0.686,91.026,-48.858360513679514
734,Blood,Breaking Benjamin,7gQ7DfSSc3b8e4cHtFnDxu,2018-04-13,0.478,0.971,-2.729,0.0858,3.83e-05,0.295,0.284,90.526,-49.37032229194267
735,Whore,In This Moment,2tAzcTFry1OhmNERFjUR93,2012-08-14,0.604,0.883,-3.821,0.047,0.0254,0.0813,0.544,90.001,-49.881315680259384
736,Life Is Beautiful - X-Mas in Hell Mix (w/ Spoken Word),Sixx:A.M.,1qs3LIsITsmIeeVQaQCuge,2008-06-10,0.291,0.85,-6.003,0.0848,0.000417,0.344,0.271,89.405,-50.51837637278204
737,Blank Space,I Prevail,2ZiJidFdQ30nVJEP4u44l3,2014-12-16,0.437,0.863,-5.28,0.0941,0.00302,0.144,0.233,194.073,-52.20854200901743
738,Chaos And Earthquakes,Nonpoint,5XNKkj1zLuCPjInOGSaQtZ,2018-08-24,0.524,0.843,-5.578,0.0536,0.000417,0.375,0.212,85.993,-53.913463255904986
739,Take Out the Gunman,Chevelle,5I1ueVGJA6VZRkgkMyiHcP,2014-04-01,0.569,0.766,-6.329,0.108,0.000478,0.0968,0.471,84.956,-54.97691129067274
740,Fade In / Fade Out,NOTHING MORE,2FlbiceZnWgzPoUGCviLHT,2017-09-15,0.411,0.805,-5.246,0.0418,0.00879,0.0819,0.238,83.479,-56.41764720728354
741,Here's To The Heartache,NOTHING MORE,144VTMTXicEwTOJQPcrpAF,2014-06-23,0.165,0.919,-5.321,0.143,0.00113,0.395,0.306,83.382,-56.517259529357624
742,State of My Head,Shinedown,1fnULsZuORnAgCFFbM8nTZ,2015-09-18,0.486,0.94,-4.237,0.0605,0.00919,0.0777,0.42,79.727,-60.15539086894445
743,Satellite,STARSET,5kXsUxYZbRJ58plUgjQp3r,2017-01-20,0.385,0.925,-5.888,0.132,7.73e-05,0.153,0.323,76.957,-62.95426560761907
744,Low Life,Crobot,3qsLiIMrQAq12sY3kWAoWm,2019-08-23,0.548,0.91,-4.8,0.0585,0.0008,0.131,0.755,76.009,-63.87950172415212
745,My Fight,From Ashes to New,5HDG2PPLki6wowJvZbAH9d,2013-08-08,0.498,0.972,-3.443,0.196,0.000994,0.213,0.334,74.99,-64.89358933532438
746,Through It All,From Ashes to New,4Vai27xbSu7N9K7RNxVmG8,2016-02-26,0.524,0.944,-5.151,0.145,0.00355,0.0362,0.494,74.994,-64.89904932788822
747,Carnivore,STARSET,4j41Du0uMXJrfEY7Xe9CDO,2014,0.328,0.635,-6.772,0.0786,0.002,0.108,0.0484,74.965,-64.97865119732411
748,Silhouettes,Smile Empty Soul,5OSxX2OPiEN4Y9xmxVbCuV,2016-03-04,0.416,0.588,-5.772,0.028,0.00222,0.0992,0.309,72.99,-66.91693574441337
749,Slither,Velvet Revolver,7kF1iPJTj3VFJX9XokQ80F,2004,0.478,0.974,-3.866,0.102,0.000266,0.0738,0.268,141.077,0.7238871257527872
750,Closer To The Edge,Thirty Seconds To Mars,0UZwcRQAk4QR09HtGRZhYC,2009-01-01,0.502,0.948,-3.717,0.12,0.0101,0.0809,0.102,139.979,0.02441897210749089
751,The Bucket,Kings of Leon,5LZSXhywLD0CXBPQs3ULoL,2005-02-22,0.494,0.637,-6.004,0.0336,0.0789,0.215,0.175,140.034,-1.2531467774167933
752,Mr. Jones,Counting Crows,5DiXcVovI0FcY2s0icWWUu,1993-01-01,0.578,0.817,-6.542,0.0363,0.183,0.285,0.726,141.621,-1.7399723541321293
753,Tiny Indoor Fireworks,Biffy Clyro,1ZUsnvMUqF0uJkhhjZlvcY,2020-08-14,0.519,0.879,-3.598,0.0597,0.000453,0.384,0.774,144.037,-2.207481849108785
754,Hard Sun,Eddie Vedder,0fzCtVM9D5UEwiLqcY8Ouq,2007-09-18,0.438,0.827,-6.531,0.0328,0.0512,0.319,0.645,143.377,-2.6113335207455237
755,Plush - 2017 Remaster,Stone Temple Pilots,0CkspLl535ZxdwCRs8AdZ4,1992-09-29,0.426,0.94,-5.279,0.0423,0.00671,0.14,0.466,144.49,-2.8511886586236717
756,DOA,Foo Fighters,1QZFn6QUNHfCp8s06C91hw,2005-06-14,0.462,0.913,-4.298,0.074,0.000189,0.0671,0.72,145.522,-3.670095237017825
757,Growing on Me,The Darkness,77asYwewm0lXvz76inosJm,2003-07-07,0.401,0.848,-4.247,0.0484,0.00034,0.342,0.487,136.214,-3.6822162842895416
758,Plug in Baby,Muse,429MqIq5nGH32feyRZHunv,2001,0.408,0.965,-4.232,0.05,6.94e-06,0.11,0.349,136.018,-3.873931118106424
759,Saint Cecilia,Foo Fighters,7bdUH0npz854dv3plG8ieT,2015-11-23,0.235,0.869,-4.284,0.0609,0.000457,0.459,0.513,146.654,-4.795256804466694
760,My Sacrifice,Creed,2VSbEXqs6NbNiZSTcHlIDR,2001-01-01,0.32,0.88,-6.035,0.0504,0.000101,0.076,0.257,146.349,-4.858579605212343
761,Long Road To Ruin,Foo Fighters,0bORa4VpL8NzyMXEI6UFGK,2007-09-25,0.401,0.888,-3.793,0.0401,0.000367,0.12,0.365,146.781,-4.902152740485063
762,Handbags And Gladrags,Stereophonics,3U8UHbqKeR0jlkg8Qlwunr,2001-01-01,0.328,0.726,-3.935,0.0312,0.0286,0.167,0.21,134.639,-5.2477699173073855
